,Date,Open,High,Low,Close,Adj Close,Volume
900,1/27/14,11.67733288,11.86133289,10.98066711,11.30799961,11.30799961,130746000
901,1/28/14,11.4333334,11.93200016,11.39999962,11.8920002,11.8920002,91401000
902,1/29/14,11.68666744,11.93933296,11.54199982,11.68200016,11.68200016,89032500
903,1/30/14,11.86666679,12.31866741,11.80066681,12.18933296,12.18933296,128475000
904,1/31/14,11.92333317,12.39999962,11.90066719,12.09399986,12.09399986,97632000
905,2/3/14,12.19266701,12.32533264,11.67733288,11.80733299,11.80733299,101473500
906,2/4/14,12.0466671,12.10666656,11.74666691,11.91533279,11.91533279,70294500
907,2/5/14,11.88666725,12.03933334,11.29066658,11.62800026,11.62800026,109020000
908,2/6/14,11.75333309,12.0073328,11.73333263,11.8920002,11.8920002,87624000
909,2/7/14,12.06733322,12.44200039,11.97333336,12.43533325,12.43533325,133927500
910,2/10/14,12.62266731,13.28666687,12.62133312,13.10400009,13.10400009,194560500
911,2/11/14,13.26466656,13.47999954,12.84666729,13.1079998,13.1079998,160648500
912,2/12/14,13.05200005,13.21800041,12.95466709,13.02133274,13.02133274,77605500
913,2/13/14,12.88933277,13.51466656,12.88333321,13.30866718,13.30866718,120439500
914,2/14/14,13.20666695,13.4586668,13.13333321,13.21533298,13.21533298,92370000
915,2/18/14,13.68266678,13.73333263,13.42399979,13.57999992,13.57999992,139992000
916,2/19/14,13.57999992,13.57999992,12.89400005,12.90933323,12.90933323,242535000
917,2/20/14,14.33399963,14.34733295,13.75133324,13.99800014,13.99800014,270034500
918,2/21/14,14.10933304,14.26533318,13.9460001,13.97333336,13.97333336,117282000
919,2/24/14,13.91733265,14.55733299,13.88799953,14.51000023,14.51000023,124176000
920,2/25/14,15.33333302,17.28000069,15.22999954,16.53333282,16.53333282,490225500
921,2/26/14,17.23866653,17.66666794,16.5,16.86666679,16.86666679,369069000
922,2/27/14,17.41666794,17.45999908,16.55533218,16.83600044,16.83600044,269187000
923,2/28/14,16.64333344,16.8453331,16.17000008,16.32066727,16.32066727,218847000
924,3/3/14,15.81733322,16.77666664,15.66600037,16.70400047,16.70400047,196339500
925,3/4/14,17.23200035,17.33333206,16.85533333,16.9893322,16.9893322,131184000
926,3/5/14,17.11466789,17.13266754,16.78666687,16.84399986,16.84399986,89035500
927,3/6/14,16.94266701,17.16666794,16.62999916,16.86266708,16.86266708,110416500
928,3/7/14,16.86266708,16.98999977,16.29400063,16.41399956,16.41399956,117184500
929,3/10/14,16.18000031,16.20000076,15.7373333,15.92266655,15.92266655,115921500
930,3/11/14,15.76666737,16.30666733,15.49533272,15.62733269,15.62733269,132151500
931,3/12/14,15.4333334,16.5,15.40733337,16.09933281,16.09933281,146316000
932,3/13/14,16.25266647,16.27933311,15.60000038,15.85266685,15.85266685,93544500
933,3/14/14,15.68599987,15.79599953,15.22133255,15.39799976,15.39799976,124345500
934,3/17/14,15.66333294,15.86200047,15.36666679,15.59866714,15.59866714,88689000
935,3/18/14,15.7966671,16.10000038,15.66800022,16.00266647,16.00266647,93634500
936,3/19/14,16.09266663,16.10333252,15.56733322,15.72266674,15.72266674,76069500
937,3/20/14,15.74400043,15.94999981,15.55733299,15.66066742,15.66066742,57268500
938,3/21/14,15.73466682,15.74666691,15.16666698,15.25933266,15.25933266,123253500
939,3/24/14,15.3166666,15.32666683,14.01799965,14.67800045,14.67800045,169932000
940,3/25/14,14.94266701,15.13666725,14.52666664,14.6960001,14.6960001,117981000
941,3/26/14,14.7966671,14.84000015,14.09000015,14.19733334,14.19733334,103609500
942,3/27/14,14.15799999,14.23999977,13.53333282,13.82133293,13.82133293,142435500
943,3/28/14,14.18666744,14.44799995,14.01799965,14.15799999,14.15799999,145272000
944,3/31/14,14.4333334,14.44999981,13.75933266,13.89666653,13.89666653,125700000
945,4/1/14,13.93466663,14.54399967,13.90533257,14.46466732,14.46466732,110571000
946,4/2/14,14.66666698,15.39266682,14.53666687,15.35266685,15.35266685,161734500
947,4/3/14,15.35333347,15.71533298,14.80000019,15.02666664,15.02666664,163855500
948,4/4/14,15.06733322,15.21800041,14.08333302,14.14866734,14.14866734,170184000
949,4/7/14,13.72066689,14.41333294,13.56733322,13.83466721,13.83466721,147832500
950,4/8/14,14.00333309,14.43266678,13.76133347,14.36400032,14.36400032,103339500
951,4/9/14,14.45066738,14.56333256,14.05933285,14.46199989,14.46199989,77368500
952,4/10/14,14.45466709,14.5,13.58600044,13.61266708,13.61266708,108172500
953,4/11/14,13.3739996,13.80000019,13.23999977,13.58533287,13.58533287,136008000
954,4/14/14,13.84000015,13.89599991,12.96066666,13.20600033,13.20600033,115545000
955,4/15/14,13.27266693,13.28600025,12.28800011,12.92733288,12.92733288,204889500
956,4/16/14,13.13333321,13.33266735,12.72133255,13.27400017,13.27400017,108033000
957,4/17/14,13.30733299,13.48600006,12.9386673,13.20800018,13.20800018,88902000
958,4/21/14,13.13866711,13.74666691,12.9333334,13.62533283,13.62533283,78873000
959,4/22/14,13.7573328,14.62199974,13.66733265,14.57600021,14.57600021,147070500
960,4/23/14,14.42199993,14.44933319,13.80000019,13.86600018,13.86600018,109434000
961,4/24/14,14.0539999,14.18666744,13.5466671,13.85733318,13.85733318,82428000
962,4/25/14,13.46666718,13.77999973,13.17666721,13.32333279,13.32333279,104950500
963,4/28/14,13.33333302,13.58600044,12.69999981,13.23400021,13.23400021,105630000
964,4/29/14,13.21399975,13.81000042,13.03533268,13.79466724,13.79466724,86686500
965,4/30/14,13.57333279,13.87733269,13.41866684,13.85933304,13.85933304,66609000
966,5/1/14,13.80533314,14.26799965,13.71266747,13.84866714,13.84866714,81598500
967,5/2/14,13.90666676,14.09066677,13.76799965,14.06066704,14.06066704,61302000
968,5/5/14,13.96533298,14.5126667,13.90133286,14.44066715,14.44066715,77205000
969,5/6/14,14.43999958,14.57733345,13.78999996,13.81866741,13.81866741,84550500
970,5/7/14,13.97599983,14.01333332,13.14999962,13.42333317,13.42333317,152689500
971,5/8/14,12.13333321,12.96000004,11.86666679,11.90600014,11.90600014,300849000
972,5/9/14,11.99066734,12.2266674,11.81466675,12.15066719,12.15066719,127428000
973,5/12/14,12.25800037,12.47933292,11.99199963,12.3113327,12.3113327,105034500
974,5/13/14,12.25066662,12.75599957,12.19999981,12.67733288,12.67733288,106458000
975,5/14/14,12.59666729,12.89866734,12.47333336,12.70800018,12.70800018,81100500
976,5/15/14,12.66533279,12.84399986,12.35333347,12.57266712,12.57266712,90606000
977,5/16/14,12.59666729,12.80266666,12.51466656,12.77066708,12.77066708,67315500
978,5/19/14,12.71466732,13.1260004,12.66666698,13.07266712,13.07266712,68575500
979,5/20/14,13.12933254,13.28866673,12.87133312,13.02000046,13.02000046,83191500
980,5/21/14,13.07866669,13.32466698,12.98600006,13.2966671,13.2966671,79281000
981,5/22/14,13.35666656,13.79199982,13.3039999,13.65866661,13.65866661,93217500
982,5/23/14,13.63533306,13.850667,13.5,13.81999969,13.81999969,60102000
983,5/27/14,13.90133286,14.25800037,13.84666729,14.10400009,14.10400009,80116500
984,5/28/14,14.00133324,14.18466663,13.68400002,14.01599979,14.01599979,82426500
985,5/29/14,14.03800011,14.16600037,13.84799957,14.01599979,14.01599979,55387500
986,5/30/14,14.02000046,14.31999969,13.80133343,13.85133266,13.85133266,83716500
987,6/2/14,13.82199955,13.95666695,13.44466686,13.64666653,13.64666653,70021500
988,6/3/14,13.56599998,13.86666679,13.50599957,13.66266727,13.66266727,57912000
989,6/4/14,13.62333298,13.75066662,13.35999966,13.59933281,13.59933281,51411000
990,6/5/14,13.63133335,13.94666672,13.60333347,13.79333305,13.79333305,60819000
991,6/6/14,13.98333263,14.0539999,13.81200027,13.87800026,13.87800026,46107000
992,6/9/14,13.86333275,13.99933338,13.61333275,13.68733311,13.68733311,42085500
993,6/10/14,13.62866688,13.79800034,13.43666744,13.48666668,13.48666668,52720500
994,6/11/14,13.4333334,13.66666698,13.28333282,13.63133335,13.63133335,59662500
995,6/12/14,13.67333317,13.99199963,13.51399994,13.56799984,13.56799984,89905500
996,6/13/14,13.65200043,13.78600025,13.4386673,13.76133347,13.76133347,53164500
997,6/16/14,13.7840004,15.03266716,13.75066662,14.97399998,14.97399998,198696000
998,6/17/14,14.94066715,15.70266724,14.85666656,15.44466686,15.44466686,199573500
999,6/18/14,15.4333334,15.44733334,15.07466698,15.14133263,15.14133263,104103000
1000,6/19/14,15.25866699,15.68733311,15.13333321,15.18599987,15.18599987,131896500
1001,6/20/14,15.23466682,15.41933346,15.07999992,15.30599976,15.30599976,73558500
1002,6/23/14,15.30066681,15.93266678,15.21466732,15.81466675,15.81466675,116866500
1003,6/24/14,15.93133259,16.12533379,15.44200039,15.5,15.5,121138500
1004,6/25/14,15.53666687,15.83666706,15.34933281,15.79266739,15.79266739,87024000
1005,6/26/14,15.8113327,16.02666664,15.61400032,15.70666695,15.70666695,76821000
1006,6/27/14,15.64599991,16,15.63333321,15.93733311,15.93733311,84525000
1007,6/30/14,15.97000027,16.29933357,15.9333334,16.00399971,16.00399971,72429000
1008,7/1/14,16.16399956,16.22933388,15.91333294,15.98133278,15.98133278,65041500
1009,7/2/14,16.04400063,16.15533257,15.13799953,15.29533291,15.29533291,120411000
1010,7/3/14,15.41933346,15.46000004,14.9333334,15.28333282,15.28333282,77500500
1011,7/7/14,15.16666698,15.31866741,14.69333267,14.84399986,14.84399986,88405500
1012,7/8/14,14.57666683,14.73066711,14.28466702,14.60466671,14.60466671,117543000
1013,7/9/14,14.75133324,14.94799995,14.61400032,14.87066746,14.87066746,61731000
1014,7/10/14,14.47866726,14.81466675,14.40266705,14.63066673,14.63066673,72958500
1015,7/11/14,14.70733261,14.7733326,14.50666714,14.54199982,14.54199982,49534500
1016,7/14/14,14.66600037,15.25266743,14.36333275,15.11333275,15.11333275,108048000
1017,7/15/14,15.1153326,15.17666721,14.53999996,14.63866711,14.63866711,85777500
1018,7/16/14,14.78800011,14.98666668,14.45466709,14.47733307,14.47733307,60667500
1019,7/17/14,14.41066742,14.7033329,14.23999977,14.35999966,14.35999966,69741000
1020,7/18/14,14.39666653,14.74733257,14.39533329,14.66800022,14.66800022,63805500
1021,7/21/14,14.48333263,14.88066673,14.44799995,14.70266724,14.70266724,57333000
1022,7/22/14,14.81266689,14.88666725,14.60733318,14.63866711,14.63866711,40950000
1023,7/23/14,14.66733265,14.98333263,14.62866688,14.83266735,14.83266735,46249500
1024,7/24/14,14.88333321,15.00666714,14.72000027,14.90266705,14.90266705,48682500
1025,7/25/14,14.84799957,15.13133335,14.78333282,14.9046669,14.9046669,46306500
1026,7/28/14,14.94999981,15.46666718,14.76000023,14.98799992,14.98799992,97714500
1027,7/29/14,15.10733318,15.22000027,14.99066734,15.00066662,15.00066662,50736000
1028,7/30/14,14.79466724,15.30666733,14.73600006,15.26133347,15.26133347,73917000
1029,7/31/14,15.2840004,15.42666721,14.76666737,14.88666725,14.88666725,116236500
1030,8/1/14,15.07266712,15.83333302,15.0666666,15.55133343,15.55133343,178437000
1031,8/4/14,15.62533283,16.03333282,15.55133343,15.90133286,15.90133286,89395500
1032,8/5/14,15.83133316,16.19933319,15.71266747,15.899333,15.899333,80829000
1033,8/6/14,15.92666721,16.76133347,15.90533257,16.5953331,16.5953331,138739500
1034,8/7/14,16.67466736,17.11266708,16.6079998,16.82600021,16.82600021,112183500
1035,8/8/14,16.74399948,16.7840004,16.43333244,16.54199982,16.54199982,76351500
1036,8/11/14,17.03199959,17.5826664,17,17.28800011,17.28800011,121519500
1037,8/12/14,17.20533371,17.35333252,16.97200012,17.3306675,17.3306675,95734500
1038,8/13/14,17.46733284,17.70933342,17.30733299,17.35400009,17.35400009,103989000
1039,8/14/14,17.49933243,17.53333282,17.10000038,17.42533302,17.42533302,61899000
1040,8/15/14,17.43199921,17.47266769,17.23333359,17.46733284,17.46733284,58018500
1041,8/18/14,17.54999924,17.81733322,17.31666756,17.32933235,17.32933235,87738000
1042,8/19/14,17.25799942,17.28866768,16.77466774,17.11733246,17.11733246,80022000
1043,8/20/14,16.97800064,17.24933243,16.86666679,17.04733276,17.04733276,45418500
1044,8/21/14,17.10133362,17.25333214,16.88400078,16.95599937,16.95599937,43734000
1045,8/22/14,16.96933365,17.12999916,16.84066772,17.1186676,17.1186676,42501000
1046,8/25/14,17.21266747,17.57866669,17.21266747,17.50333214,17.50333214,64771500
1047,8/26/14,17.66533279,17.70000076,17.44400024,17.44933319,17.44933319,57270000
1048,8/27/14,17.56666756,17.61599922,17.35266685,17.54999924,17.54999924,44776500
1049,8/28/14,17.45933342,17.63199997,17.44266701,17.59066772,17.59066772,42673500
1050,8/29/14,17.91333389,18.13333321,17.83399963,17.97999954,17.97999954,96706500
1051,9/2/14,18.36666679,18.99266624,18.28666687,18.94133377,18.94133377,147786000
1052,9/3/14,19.1779995,19.20000076,18.67333221,18.74600029,18.74600029,101584500
1053,9/4/14,18.93400002,19.4279995,18.69333267,19.06933212,19.06933212,125125500
1054,9/5/14,18.83666611,18.86000061,18.1673336,18.49266624,18.49266624,167548500
1055,9/8/14,18.50799942,18.99200058,18.50133324,18.80733299,18.80733299,82524000
1056,9/9/14,18.86599922,19.03266716,18.46666718,18.56533241,18.56533241,68382000
1057,9/10/14,18.63333321,18.7606678,18.24399948,18.73999977,18.73999977,56719500
1058,9/11/14,18.69733238,18.98600006,18.57533264,18.68733215,18.68733215,56491500
1059,9/12/14,18.70000076,18.82600021,18.46666718,18.61333275,18.61333275,49869000
1060,9/15/14,18.29133224,18.29333305,16.60866737,16.92399979,16.92399979,246831000
1061,9/16/14,17.01000023,17.49733353,16.82799911,17.38266754,17.38266754,124501500
1062,9/17/14,17.49399948,17.64666748,17.29999924,17.42533302,17.42533302,77665500
1063,9/18/14,17.55733299,17.70666695,17.48800087,17.58799934,17.58799934,55389000
1064,9/19/14,17.19933319,17.42866707,17.01799965,17.28800011,17.28800011,102163500
1065,9/22/14,17,17.06800079,16.31399918,16.66866684,16.66866684,123211500
1066,9/23/14,16.34799957,16.92000008,16.33333206,16.69400024,16.69400024,84880500
1067,9/24/14,16.74133301,16.8560009,16.46933365,16.8093338,16.8093338,56242500
1068,9/25/14,16.83466721,16.99733353,16.40666771,16.46333313,16.46333313,72513000
1069,9/26/14,16.54999924,16.64866638,16.4046669,16.44000053,16.44000053,56931000
1070,9/29/14,16.26666641,16.57600021,16.09199905,16.35066795,16.35066795,72790500
1071,9/30/14,16.46133232,16.51000023,16.00799942,16.17866707,16.17866707,63574500
1072,10/1/14,16.14666748,16.17733383,15.71000004,16.01600075,16.01600075,89125500
1073,10/2/14,16.68000031,16.85266685,16.35733223,16.76133347,16.76133347,134973000
1074,10/3/14,16.8706665,17.10000038,16.73533249,17.01399994,17.01399994,81094500
1075,10/6/14,17.2753334,17.49933243,17.18666649,17.37466621,17.37466621,115699500
1076,10/7/14,17.23533249,17.43066788,17.04866791,17.30466652,17.30466652,67282500
1077,10/8/14,17.34000015,17.5253334,16.84266663,17.28533363,17.28533363,75826500
1078,10/9/14,17.48333359,17.70266724,16.95999908,17.13400078,17.13400078,110419500
1079,10/10/14,16.3093338,16.39266777,15.68000031,15.79399967,15.79399967,193324500
1080,10/13/14,15.9046669,15.93066692,14.73333263,14.97266674,14.97266674,169030500
1081,10/14/14,15.21666718,15.49800014,14.86666679,15.13733292,15.13733292,106579500
1082,10/15/14,14.66666698,15.399333,14.48799992,15.31333256,15.31333256,137209500
1083,10/16/14,14.64799976,15.32800007,14.60666656,15.09000015,15.09000015,80989500
1084,10/17/14,15.55866718,15.65133286,15.10333347,15.16533279,15.16533279,158241000
1085,10/20/14,15.11466694,15.49333286,15.0340004,15.36466694,15.36466694,52416000
1086,10/21/14,15.61800003,15.69266701,15.38666725,15.68933296,15.68933296,61954500
1087,10/22/14,15.54599953,15.82600021,15.37066746,15.40666676,15.40666676,61749000
1088,10/23/14,15.64400005,15.75199986,15.46666718,15.68599987,15.68599987,52386000
1089,10/24/14,15.75133324,15.85333347,15.41333294,15.68266678,15.68266678,51949500
1090,10/27/14,15.61666679,15.64066696,14.68733311,14.77799988,14.77799988,143299500
1091,10/28/14,15.30666733,16.30666733,15.21666718,16.18466759,16.18466759,157744500
1092,10/29/14,16.07533264,16.10000038,15.70933342,15.87333298,15.87333298,74437500
1093,10/30/14,15.8760004,16.03333282,15.67066669,15.91066742,15.91066742,48426000
1094,10/31/14,16.1673336,16.20800018,15.91666698,16.11333275,16.11333275,56629500
1095,11/3/14,16.20000076,16.50399971,16.08799934,16.17266655,16.17266655,63057000
1096,11/4/14,16.03266716,16.15666771,15.76866722,15.92866707,15.92866707,55239000
1097,11/5/14,16.06666756,16.09066772,15.36866665,15.39799976,15.39799976,135688500
1098,11/6/14,15.63266659,16.44599915,15.23333263,16.08133316,16.08133316,230320500
1099,11/7/14,16.14599991,16.18933296,15.81333256,16.01333237,16.01333237,77415000
1100,11/10/14,15.94066715,16.19199944,15.78666687,16.12866783,16.12866783,68658000
1101,11/11/14,16.17000008,16.78800011,16.13333321,16.73866653,16.73866653,119232000
1102,11/12/14,16.64800072,16.82266617,16.37199974,16.60666656,16.60666656,88062000
1103,11/13/14,16.70800018,17.04999924,16.68333244,16.78000069,16.78000069,93540000
1104,11/14/14,16.66666794,17.25666618,16.56666756,17.24533272,17.24533272,91516500
1105,11/17/14,17.16600037,17.26666641,16.80133247,16.93199921,16.93199921,60385500
1106,11/18/14,17.05733299,17.3326664,17.0340004,17.18000031,17.18000031,67095000
1107,11/19/14,16.70733261,16.79199982,16.37333298,16.51600075,16.51600075,118777500
1108,11/20/14,16.53000069,16.72866631,16.39999962,16.5806675,16.5806675,53808000
1109,11/21/14,16.81399918,16.85199928,16.14466667,16.18533325,16.18533325,112276500
1110,11/24/14,16.34666634,16.50666618,16.04266739,16.44799995,16.44799995,71845500
1111,11/25/14,16.48999977,16.64800072,16.40600014,16.53933334,16.53933334,47397000
1112,11/26/14,16.55599976,16.60000038,16.44000053,16.56266785,16.56266785,29718000
1113,11/28/14,16.35666656,16.44599915,16.16799927,16.30133247,16.30133247,31795500
1114,12/1/14,16.07733345,16.16466713,15.26733303,15.44266701,15.44266701,129291000
1115,12/2/14,15.63799953,15.65866661,15.19999981,15.42866707,15.42866707,88305000
1116,12/3/14,15.08333302,15.31466675,15.03333282,15.28666687,15.28666687,79615500
1117,12/4/14,15.23999977,15.39333344,15.18733311,15.21866703,15.21866703,57834000
1118,12/5/14,15.24466705,15.29266739,14.81733322,14.91399956,14.91399956,90954000
1119,12/8/14,14.76933289,14.99066734,14.15600014,14.29066658,14.29066658,138384000
1120,12/9/14,13.95600033,14.51533318,13.61800003,14.45933342,14.45933342,141472500
1121,12/10/14,14.2753334,14.45133305,13.84666729,13.98933315,13.98933315,109711500
1122,12/11/14,14.03533268,14.36200047,13.88199997,13.92533302,13.92533302,100416000
1123,12/12/14,13.6546669,14.11200047,13.63333321,13.80000019,13.80000019,107607000
1124,12/15/14,13.95266724,13.98666668,13.51133347,13.60266685,13.60266685,78274500
1125,12/16/14,13.39266682,13.57866669,13.02466679,13.18733311,13.18733311,126391500
1126,12/17/14,12.87066746,13.77666664,12.84333324,13.72133255,13.72133255,110517000
1127,12/18/14,14.15866661,14.56266689,14.11999989,14.55066681,14.55066681,112249500
1128,12/19/14,14.67933273,14.69333267,14.30000019,14.61933327,14.61933327,103657500
1129,12/22/14,14.66666698,14.93733311,14.55066681,14.84000015,14.84000015,71991000
1130,12/23/14,14.92066669,14.95466709,14.6346674,14.73133278,14.73133278,67585500
1131,12/24/14,14.65133286,14.83333302,14.61666679,14.81733322,14.81733322,19983000
1132,12/26/14,14.76733303,15.23333263,14.76666737,15.18799973,15.18799973,49905000
1133,12/29/14,15.12666702,15.19400024,14.93466663,15.04733276,15.04733276,42037500
1134,12/30/14,14.93266678,15.04333305,14.76000023,14.81533337,14.81533337,43548000
1135,12/31/14,14.87266731,15.04533291,14.8166666,14.82733345,14.82733345,34462500
1136,1/2/15,14.8579998,14.88333321,14.21733284,14.62066746,14.62066746,71466000
1137,1/5/15,14.30333328,14.4333334,13.81066704,14.00599957,14.00599957,80527500
1138,1/6/15,14.00399971,14.27999973,13.61400032,14.08533287,14.08533287,93928500
1139,1/7/15,14.22333336,14.31866741,13.98533344,14.06333256,14.06333256,44526000
1140,1/8/15,14.18733311,14.25333309,14.00066662,14.0413332,14.0413332,51637500
1141,1/9/15,13.92800045,13.99866676,13.66399956,13.77733326,13.77733326,70024500
1142,1/12/15,13.53666687,13.63133335,13.28333282,13.48066711,13.48066711,89254500
1143,1/13/15,13.55466747,13.84066677,13.39400005,13.61666679,13.61666679,67159500
1144,1/14/15,12.38866711,13.01333332,12.33333302,12.84599972,12.84599972,173278500
1145,1/15/15,12.9659996,13.05000019,12.66666698,12.7913332,12.7913332,78247500
1146,1/16/15,12.71333313,12.9659996,12.64333344,12.87133312,12.87133312,54048000
1147,1/20/15,12.92466736,12.94133282,12.4693327,12.79533291,12.79533291,67548000
1148,1/21/15,12.63666725,13.24533272,12.63399982,13.10466671,13.10466671,62295000
1149,1/22/15,13.13333321,13.54933262,13.01333332,13.44133282,13.44133282,61753500
1150,1/23/15,13.35266685,13.5666666,13.22200012,13.41933346,13.41933346,51579000
1151,1/26/15,13.45533276,13.90799999,13.40333271,13.77000046,13.77000046,48517500
1152,1/27/15,13.62800026,13.86866665,13.55333328,13.73200035,13.73200035,41715000
1153,1/28/15,13.74066734,13.75800037,13.22799969,13.2913332,13.2913332,47244000
1154,1/29/15,13.4046669,13.73200035,13.10000038,13.68000031,13.68000031,53221500
1155,1/30/15,13.59733295,13.83133316,13.53333282,13.57333279,13.57333279,45105000
1156,2/2/15,13.59799957,14.13000011,13.55333328,14.06266689,14.06266689,62238000
1157,2/3/15,14.21466732,14.69133282,14.08466721,14.55733299,14.55733299,72393000
1158,2/4/15,14.55266666,14.76533318,14.4533329,14.56999969,14.56999969,49581000
1159,2/5/15,14.65866661,15.03199959,14.64266682,14.73266697,14.73266697,52843500
1160,2/6/15,14.80000019,14.89333344,14.4333334,14.49066734,14.49066734,48658500
1161,2/9/15,14.35866737,14.52866745,14.13266659,14.49866676,14.49866676,52086000
1162,2/10/15,14.50333309,14.69999981,14.33333302,14.41933346,14.41933346,80857500
1163,2/11/15,14.14733315,14.31599998,13.81866741,14.18666744,14.18666744,146536500
1164,2/12/15,12.9046669,13.53933334,12.88533306,13.5253334,13.5253334,234744000
1165,2/13/15,13.52666664,13.73266697,13.39400005,13.58466721,13.58466721,92865000
1166,2/17/15,13.71333313,13.71333313,13.4333334,13.62333298,13.62333298,59694000
1167,2/18/15,13.61133289,13.74466705,13.50666714,13.63066673,13.63066673,40704000
1168,2/19/15,13.66666698,14.16266727,13.58333302,14.11400032,14.11400032,77311500
1169,2/20/15,14.05200005,14.50666714,13.9873333,14.47399998,14.47399998,89731500
1170,2/23/15,14.37733269,14.5466671,13.75533295,13.82266712,13.82266712,127497000
1171,2/24/15,13.81933308,13.81933308,13.44666672,13.60733318,13.60733318,99054000
1172,2/25/15,13.66266727,13.80933285,13.50533295,13.58399963,13.58399963,58642500
1173,2/26/15,13.60000038,14.07266712,13.48133278,13.81266689,13.81266689,97093500
1174,2/27/15,13.79333305,13.90333271,13.52000046,13.55599976,13.55599976,58231500
1175,3/2/15,13.51333332,13.55599976,13.05533314,13.15533257,13.15533257,118831500
1176,3/3/15,13.12066746,13.34933281,13.02133274,13.3039999,13.3039999,66484500
1177,3/4/15,13.28333282,13.50133324,13.14733315,13.49600029,13.49600029,63330000
1178,3/5/15,13.5233326,13.74600029,13.34333324,13.37533283,13.37533283,73155000
1179,3/6/15,13.2806673,13.38333321,12.81000042,12.92533302,12.92533302,100686000
1180,3/9/15,12.95933342,12.9659996,12.55000019,12.72533321,12.72533321,101050500
1181,3/10/15,12.56400013,12.89999962,12.50666714,12.68799973,12.68799973,83695500
1182,3/11/15,12.74333286,13.07866669,12.73400021,12.91600037,12.91600037,74623500
1183,3/12/15,12.91666698,12.96333313,12.64999962,12.73799992,12.73799992,62239500
1184,3/13/15,12.59666729,12.78333282,12.48799992,12.57866669,12.57866669,81514500
1185,3/16/15,12.80000019,13.06066704,12.65333271,13.0466671,13.0466671,84432000
1186,3/17/15,13.02866745,13.24733257,12.92933273,12.98200035,12.98200035,73411500
1187,3/18/15,12.99733257,13.3920002,12.8739996,13.38066673,13.38066673,72313500
1188,3/19/15,13.46666718,13.63933277,12.96866703,13.04333305,13.04333305,127128000
1189,3/20/15,13.16333294,13.26599979,13.0413332,13.20533276,13.20533276,64042500
1190,3/23/15,13.23333263,13.36666679,13.16466713,13.30866718,13.30866718,39474000
1191,3/24/15,13.4386673,13.58600044,13.3166666,13.44799995,13.44799995,54748500
1192,3/25/15,13.21800041,13.23933315,12.84666729,12.9533329,12.9533329,85956000
1193,3/26/15,12.92800045,12.98600006,12.64666653,12.69400024,12.69400024,61920000
1194,3/27/15,12.60466671,12.61933327,12.09333324,12.33333302,12.33333302,129073500
1195,3/30/15,12.39000034,12.8166666,12.11999989,12.70466709,12.70466709,151342500
1196,3/31/15,12.90200043,12.91733265,12.56066704,12.58466721,12.58466721,75399000
1197,4/1/15,12.57999992,12.81999969,12.40333271,12.50599957,12.50599957,56919000
1198,4/2/15,12.68200016,12.88199997,12.66666698,12.73333263,12.73333263,75156000
1199,4/6/15,13.19999981,13.85000038,13.16666698,13.53999996,13.53999996,186837000
1200,4/7/15,13.50066662,13.67066669,13.40933323,13.55000019,13.55000019,65218500
1201,4/8/15,13.88000011,14.06000042,13.7246666,13.84466743,13.84466743,94546500
1202,4/9/15,13.89533329,14.02466679,13.74133301,14.00599957,14.00599957,57003000
1203,4/10/15,13.98999977,14.10999966,13.9333334,14.06000042,14.06000042,61015500
1204,4/13/15,14.02933311,14.19999981,13.93666744,13.98533344,13.98533344,56373000
1205,4/14/15,13.9046669,13.9659996,13.69999981,13.83066654,13.83066654,45390000
1206,4/15/15,13.83066654,13.97266674,13.7733326,13.85533333,13.85533333,29286000
1207,4/16/15,13.84666729,13.94466686,13.75266743,13.77999973,13.77999973,24886500
1208,4/17/15,13.66600037,13.79199982,13.5666666,13.78600025,13.78600025,37048500
1209,4/20/15,13.78533268,13.85666656,13.59000015,13.68466663,13.68466663,38389500
1210,4/21/15,13.72000027,14.05000019,13.62066746,13.96066666,13.96066666,51487500
1211,4/22/15,14.16666698,14.79199982,14.11266708,14.62933254,14.62933254,117945000
1212,4/23/15,14.55133343,14.76533318,14.4766674,14.57333279,14.57333279,66168000
1213,4/24/15,14.69999981,14.72000027,14.5340004,14.56200027,14.56200027,36417000
1214,4/27/15,14.83733273,15.91666698,14.80000019,15.43666744,15.43666744,175089000
1215,4/28/15,15.64999962,15.69999981,15.20199966,15.3653326,15.3653326,91281000
1216,4/29/15,15.33666706,15.66466713,15.17533302,15.49666691,15.49666691,59041500
1217,4/30/15,15.35933304,15.52600002,15.01133347,15.06999969,15.06999969,58678500
1218,5/1/15,15.32933331,15.45133305,14.69400024,15.06866741,15.06866741,79225500
1219,5/4/15,15.21199989,15.64866734,15.14066696,15.36733341,15.36733341,66519000
1220,5/5/15,15.850667,15.96666718,15.2753334,15.52999973,15.52999973,86953500
1221,5/6/15,15.60666656,15.63133335,15.21333313,15.36200047,15.36200047,79063500
1222,5/7/15,14.73333263,15.83199978,14.6833334,15.78666687,15.78666687,141838500
1223,5/8/15,15.73266697,15.89400005,15.57999992,15.77400017,15.77400017,70023000
1224,5/11/15,15.75266743,16.19199944,15.68733311,15.9659996,15.9659996,85084500
1225,5/12/15,16.00733376,16.42333221,15.87933254,16.31599998,16.31599998,95451000
1226,5/13/15,16.50733376,16.55333328,16.14999962,16.21199989,16.21199989,81603000
1227,5/14/15,16.32133293,16.32600021,16.08333206,16.2733326,16.2733326,43438500
